configuration,transit_window,center_time,time,phase_days,normalized_flux,injected_flux,in_transit,predicted_background,filtered_background,kalman_residual,kalman_gain
fixed_q_over_r_0.001,2,534.5112269027813,534.3819651775921,-0.1292617251892807,-0.00017068644673134958,-0.00017068644673134958,False,-4.272585788737179e-05,-4.6726072279779356e-05,-0.0001279605888439778,0.03126130028430108
fixed_q_over_r_0.001,2,534.5112269027813,534.4023991964568,-0.10882770632451866,-0.00018530214645151588,-0.00018530214645151588,False,-4.6726072279779356e-05,-5.105699540926477e-05,-0.00013857607417173652,0.031253036683072125
fixed_q_over_r_0.001,2,534.5112269027813,534.422833115088,-0.08839378769334871,-0.00012151424767303798,-0.00012151424767303798,False,-5.105699540926477e-05,-5.325845208809811e-05,-7.045725226377322e-05,0.03124528147353338
fixed_q_over_r_0.001,2,534.5112269027813,534.4432672334806,-0.06795966930076247,-0.00015652394700260697,-0.001156523947002607,True,-5.325845208809811e-05,-8.772226322102172e-05,-0.0011032654949145089,0.031238003265564106
fixed_q_over_r_0.001,2,534.5112269027813,534.4637012518797,-0.04752565090166172,-7.075584864502105e-05,-0.001070755848645021,True,-8.772226322102172e-05,-0.00011842355481927815,-0.0009830335854239993,0.0312311726206327
fixed_q_over_r_0.001,2,534.5112269027813,534.484135270046,-0.027091632735391613,-5.466724895308861e-05,-0.0010546672489530886,True,-0.00011842355481927815,-0.00014765754127600778,-0.0009362436941338104,0.031224761928865304
fixed_q_over_r_0.001,2,534.5112269027813,534.504569288205,-0.006657614576397464,-7.279524860592801e-05,-0.001072795248605928,True,-0.00014765754127600778,-0.00017653917972305894,-0.0009251377073299203,0.031218745294046762
fixed_q_over_r_0.001,2,534.5112269027813,534.5250033061384,0.013776403357042,-8.497499837112343e-07,-0.0010008497499837113,True,-0.00017653917972305894,-0.00020226846668621403,-0.0008243105702606523,0.03121309842602074
fixed_q_over_r_0.001,2,534.5112269027813,534.545437323839,0.03421042105765082,-1.886444963872247e-05,-0.0010188644496387225,True,-0.00020226846668621403,-0.00022775262961076314,-0.0008165959829525085,0.03120779853999265
fixed_q_over_r_0.001,2,534.5112269027813,534.5658713415323,0.05464443875098368,1.9430949627974314e-05,-0.0009805690503720257,True,-0.00022775262961076314,-0.0002512426280895313,-0.0007528164207612625,0.031202824262274484
fixed_q_over_r_0.001,2,534.5112269027813,534.5863053587673,0.07507845598593121,7.194549862310495e-06,-0.0009928054501376895,True,-0.0002512426280895313,-0.0002743780203559889,-0.0007415628220481582,0.03119815554204682
fixed_q_over_r_0.001,2,534.5112269027813,534.6067394762358,0.09551257345447084,-3.3706749354545096e-05,-3.3706749354545096e-05,False,-0.0002743780203559889,-0.0002668705752238697,0.0002406712710014438,0.031193773568737267
fixed_q_over_r_0.001,2,534.5112269027813,534.6271734932307,0.11594659044931177,-6.543074874698629e-05,-6.543074874698629e-05,False,-0.0002668705752238697,-0.0002605877353856669,0.00020143982647688338,0.03118966069464798
fixed_q_over_r_0.001,2,534.5112269027813,534.647607410232,0.1363805074506672,-2.4359499533055384e-06,-2.4359499533055384e-06,False,-0.0002605877353856669,-0.0002525370653419533,0.0002581517854323614,0.0311858003624884
fixed_q_over_r_0.001,2,534.5112269027813,534.6680415272276,0.1568146244462696,-2.2716649564991087e-05,-2.2716649564991087e-05,False,-0.0002525370653419533,-0.00024537076445036604,0.00022982041577696222,0.031182177037492022
fixed_q_over_r_0.001,2,534.5112269027813,534.6884755437641,0.1772486409827252,-2.2376749571506593e-05,-2.2376749571506593e-05,False,-0.00024537076445036604,-0.00023841808397904657,0.00022299401487885944,0.031178776143819188
fixed_q_over_r_0.001,2,534.5112269027813,534.7089094605326,0.19768255775125,-8.344544840199752e-05,-8.344544840199752e-05,False,-0.00023841808397904657,-0.0002335867215601426,0.00015497263557704905,0.03117558400497054
fixed_q_over_r_0.001,2,534.5112269027813,534.729343576837,0.2181166740556364,-4.333724917005011e-05,-4.333724917005011e-05,False,-0.0002335867215601426,-0.00022765615318045182,0.00019024947239009248,0.03117258778794702
fixed_q_over_r_0.001,2,534.5112269027813,534.7497775931333,0.2385506903519854,-1.4559049721141193e-05,-1.4559049721141193e-05,False,-0.00022765615318045182,-0.00022101396431638328,0.00021309710345931063,0.03116977545092174
fixed_q_over_r_0.001,2,534.5112269027813,534.7702115092034,0.25898460642201826,-4.956874905071018e-05,-4.956874905071018e-05,False,-0.00022101396431638328,-0.00021567050802807824,0.0001714452152656731,0.031167135694191127
fixed_q_over_r_0.001,2,534.5112269027813,534.7906456250348,0.2794187222534674,-4.775594908545955e-05,-4.775594908545955e-05,False,-0.00021567050802807824,-0.00021043750823981742,0.0001679145589426187,0.031164657914201945
fixed_q_over_r_0.001,2,534.5112269027813,534.8110796408728,0.2998527380914311,-1.5012249712564874e-05,-1.5012249712564874e-05,False,-0.00021043750823981742,-0.0002043476014210489,0.00019542525852725255,0.031162332160452305
fixed_q_over_r_0.001,2,534.5112269027813,534.8315135564771,0.32028665369580267,1.0706849794983597e-05,1.0706849794983597e-05,False,-0.0002043476014210489,-0.00019764647265759524,0.0002150544512160325,0.031160149095086857
fixed_q_over_r_0.001,2,534.5112269027813,534.851947672083,0.34072076930169715,-9.80044981235828e-06,-9.80044981235828e-06,False,-0.00019764647265759524,-0.0001917935475016315,0.00018784602284523696,0.03115809995501402
fixed_q_over_r_0.01,2,534.5112269027813,534.1776249810573,-0.33360192172403913,-5.7216498904333335e-06,-5.7216498904333335e-06,False,-6.14411636347201e-05,-5.6136459245269626e-05,5.571951374428676e-05,0.0952037093108048
fixed_q_over_r_0.01,2,534.5112269027813,534.1980590015446,-0.31316790123673854,-8.559814836084367e-05,-8.559814836084367e-05,False,-5.6136459245269626e-05,-5.894090059070536e-05,-2.9461689115574047e-05,0.09518942836014269
fixed_q_over_r_0.01,2,534.5112269027813,534.2184930215735,-0.2927338812078233,9.273604822412906e-05,9.273604822412906e-05,False,-5.894090059070536e-05,-4.4504631900625256e-05,0.00015167694881483443,0.09517773664938199
fixed_q_over_r_0.01,2,534.5112269027813,534.2389270416024,-0.27229986117890803,9.460549818873787e-06,9.460549818873787e-06,False,-4.4504631900625256e-05,-3.9368864609169036e-05,5.396518171949904e-05,0.09516816450560624
fixed_q_over_r_0.01,2,534.5112269027813,534.2593610616241,-0.25186584115726873,-8.865724830220412e-05,-8.865724830220412e-05,False,-3.9368864609169036e-05,-4.4059163344622936e-05,-4.928838369303508e-05,0.09516032752594983
fixed_q_over_r_0.01,2,534.5112269027813,534.2797950811873,-0.23143182159401476,-3.0534349415245465e-05,-3.0534349415245465e-05,False,-4.4059163344622936e-05,-4.2772224402718626e-05,1.352481392937747e-05,0.09515391107222007
fixed_q_over_r_0.01,2,534.5112269027813,534.3002291007506,-0.2109978020307608,8.922374829145596e-05,8.922374829145596e-05,False,-4.2772224402718626e-05,-3.02129847931803e-05,0.0001319959726941746,0.09514865759304038
fixed_q_over_r_0.01,2,534.5112269027813,534.3206631203066,-0.19056378247478278,5.172144900944531e-05,5.172144900944531e-05,False,-3.02129847931803e-05,-2.2417385833891325e-05,8.193443380262561e-05,0.09514435625524716
fixed_q_over_r_0.01,2,534.5112269027813,534.3410971394042,-0.1701297633771901,-1.8694499641647155e-06,-1.8694499641647155e-06,False,-2.2417385833891325e-05,-2.0462438068771025e-05,2.054793586972661e-05,0.09514083446213858
fixed_q_over_r_0.01,2,534.5112269027813,534.361531058501,-0.14969584428035887,-5.38174989694884e-06,-5.38174989694884e-06,False,-2.0462438068771025e-05,-1.9027692297730555e-05,1.5080688171822185e-05,0.09513795091402047
fixed_q_over_r_0.01,2,534.5112269027813,534.3819651775921,-0.1292617251892807,-0.00017068644673134958,-0.00017068644673134958,False,-1.9027692297730555e-05,-3.345583736879223e-05,-0.00015165875443361903,0.09513558992980438
fixed_q_over_r_0.01,2,534.5112269027813,534.4023991964568,-0.10882770632451866,-0.00018530214645151588,-0.00018530214645151588,False,-3.345583736879223e-05,-4.790153202340885e-05,-0.00015184630908272366,0.0951336567999609
fixed_q_over_r_0.01,2,534.5112269027813,534.422833115088,-0.08839378769334871,-0.00012151424767303798,-0.00012151424767303798,False,-4.790153202340885e-05,-5.4904462334689814e-05,-7.361271564962913e-05,0.09513207398314807
fixed_q_over_r_0.01,2,534.5112269027813,534.4432672334806,-0.06795966930076247,-0.00015652394700260697,-0.001156523947002607,True,-5.4904462334689814e-05,-0.00015970238096350974,-0.0011016194846679172,0.09513077799310278
fixed_q_over_r_0.01,2,534.5112269027813,534.4637012518797,-0.04752565090166172,-7.075584864502105e-05,-0.001070755848645021,True,-0.00015970238096350974,-0.00024637063937959125,-0.0009110534676815113,0.09512971685036081
fixed_q_over_r_0.01,2,534.5112269027813,534.484135270046,-0.027091632735391613,-5.466724895308861e-05,-0.0010546672489530886,True,-0.00024637063937959125,-0.0003232629646875664,-0.0008082966095734974,0.09512884799621737
fixed_q_over_r_0.01,2,534.5112269027813,534.504569288205,-0.006657614576397464,-7.279524860592801e-05,-0.001072795248605928,True,-0.0003232629646875664,-0.0003945645741670258,-0.0007495322839183616,0.09512813658500867
fixed_q_over_r_0.01,2,534.5112269027813,534.5250033061384,0.013776403357042,-8.497499837112343e-07,-0.0010008497499837113,True,-0.0003945645741670258,-0.0004522390000210993,-0.0006062851758166855,0.09512755408605233
fixed_q_over_r_0.01,2,534.5112269027813,534.545437323839,0.03421042105765082,-1.886444963872247e-05,-0.0010188644496387225,True,-0.0004522390000210993,-0.0005061404228758335,-0.0005666254496176232,0.09512707713906698
fixed_q_over_r_0.01,2,534.5112269027813,534.5658713415323,0.05464443875098368,1.9430949627974314e-05,-0.0009805690503720257,True,-0.0005061404228758335,-0.0005512712462458391,-0.0004744286274961922,0.09512668661708848
fixed_q_over_r_0.01,2,534.5112269027813,534.5863053587673,0.07507845598593121,7.194549862310495e-06,-0.0009928054501376895,True,-0.0005512712462458391,-0.0005932727909061637,-0.0004415342038918504,0.09512636685925357
fixed_q_over_r_0.01,2,534.5112269027813,534.6067394762358,0.09551257345447084,-3.3706749354545096e-05,-3.3706749354545096e-05,False,-0.0005932727909061637,-0.0005400434528592256,0.0005595660415516186,0.09512610504264817
fixed_q_over_r_0.01,2,534.5112269027813,534.6271734932307,0.11594659044931177,-6.543074874698629e-05,-6.543074874698629e-05,False,-0.0005400434528592256,-0.0004948954966581972,0.00047461270411223934,0.09512589066800776
fixed_q_over_r_0.01,2,534.5112269027813,534.647607410232,0.1363805074506672,-2.4359499533055384e-06,-2.4359499533055384e-06,False,-0.0004948954966581972,-0.0004480499301010496,0.0004924595467048916,0.09512571513862833
fixed_q_over_r_0.01,2,534.5112269027813,534.6680415272276,0.1568146244462696,-2.2716649564991087e-05,-2.2716649564991087e-05,False,-0.0004480499301010496,-0.00040758985874798817,0.00042533328053605854,0.09512557141559339
fixed_q_over_r_0.01,2,534.5112269027813,534.6884755437641,0.1772486409827252,-2.2376749571506593e-05,-2.2376749571506593e-05,False,-0.00040758985874798817,-0.00037094628695271916,0.0003852131091764816,0.0951254537354831
fixed_q_over_r_0.01,2,534.5112269027813,534.7089094605326,0.19768255775125,-8.344544840199752e-05,-8.344544840199752e-05,False,-0.00037094628695271916,-0.00034359766693875044,0.00028750083855072164,0.09512535737924054
fixed_q_over_r_0.01,2,534.5112269027813,534.729343576837,0.2181166740556364,-4.333724917005011e-05,-4.333724917005011e-05,False,-0.00034359766693875044,-0.0003150353110811039,0.00030026041776870033,0.09512527848292338
fixed_q_over_r_0.01,2,534.5112269027813,534.7497775931333,0.2385506903519854,-1.4559049721141193e-05,-1.4559049721141193e-05,False,-0.0003150353110811039,-0.0002864524424525479,0.0003004762613599627,0.09512521388275144
fixed_q_over_r_0.01,2,534.5112269027813,534.7702115092034,0.25898460642201826,-4.956874905071018e-05,-4.956874905071018e-05,False,-0.0002864524424525479,-0.000263918842982211,0.0002368836934018377,0.09512516098823244
fixed_q_over_r_0.01,2,534.5112269027813,534.7906456250348,0.2794187222534674,-4.775594908545955e-05,-4.775594908545955e-05,False,-0.000263918842982211,-0.0002433563222626052,0.00021616289389675143,0.0951251176782788
fixed_q_over_r_0.01,2,534.5112269027813,534.8110796408728,0.2998527380914311,-1.5012249712564874e-05,-1.5012249712564874e-05,False,-0.0002433563222626052,-0.0002216350735877121,0.00022834407255004034,0.09512508221615
fixed_q_over_r_0.01,2,534.5112269027813,534.8315135564771,0.32028665369580267,1.0706849794983597e-05,1.0706849794983597e-05,False,-0.0002216350735877121,-0.0001995335357700345,0.0002323419233826957,0.09512505317980714
fixed_q_over_r_0.01,2,534.5112269027813,534.851947672083,0.34072076930169715,-9.80044981235828e-06,-9.80044981235828e-06,False,-0.0001995335357700345,-0.00018148517038923045,0.0001897330859576762,0.09512502940488761
